district,community,title,area_sqm,layout,orientation,monthly_rent_yuan,rent_per_sqm,tags,listing_url
huangpu,嘉登公寓,整租·嘉登公寓 3室1厅 东南/南/西南,122.1,3室1厅1卫,东南,13000.0,106.5,官方核验|近地铁|精装,https://sh.lianjia.com/zufang/SH2124012017239982080.html
huangpu,怡绿公寓,整租·怡绿公寓 3室2厅 南,106.03,3室2厅1卫,南,12500.0,117.9,官方核验|近地铁|随时看房,https://sh.lianjia.com/zufang/SH2146568265046949888.html
huangpu,绍兴路,整租·绍兴路 1室0厅 南,29.0,1室0厅1卫,南,5000.0,172.4,官方核验|近地铁|精装,https://sh.lianjia.com/zufang/SH2171195091815759872.html
huangpu,丽文小区,整租·丽文小区 1室1厅 南/北,28.82,1室1厅1卫,南,4800.0,166.6,官方核验|近地铁|精装,https://sh.lianjia.com/zufang/SH2170158837795913728.html
huangpu,万事利大厦,整租·万事利大厦 3室1厅 南,111.57,3室1厅1卫,南,11000.0,98.6,业主自荐|新上|近地铁,https://sh.lianjia.com/zufang/SH2172209857287946240.html
huangpu,东泰花苑,整租·东泰花苑 3室2厅 东/西/西北,111.47,3室2厅1卫,东,15000.0,134.6,官方核验|近地铁|精装,https://sh.lianjia.com/zufang/SH2153001879825547264.html
huangpu,山北小区,整租·山北小区 2室1厅 东/北,42.43,2室1厅1卫,东,7500.0,176.8,官方核验|近地铁|精装,https://sh.lianjia.com/zufang/SH2137386919099629568.html
huangpu,金色黄浦,整租·金色黄浦 3室2厅 东南/南,144.19,3室2厅2卫,东南,17800.0,123.4,官方核验|新上|近地铁|精装|双卫生间|随时看房,https://sh.lianjia.com/zufang/SH2171955819384406016.html
huangpu,新华南园大厦,整租·新华南园大厦 1室2厅 南,75.42,1室2厅1卫,南,6500.0,86.2,官方核验|近地铁|精装,https://sh.lianjia.com/zufang/SH2163263710825545728.html
huangpu,日月光中心伯爵居,整租·日月光中心伯爵居 2室2厅 东/东南,104.0,2室2厅2卫,东,12000.0,115.4,近地铁|精装|双卫生间,https://sh.lianjia.com/zufang/SH2119045813270216704.html
huangpu,益元大楼,整租·益元大楼 2室1厅 南,72.0,2室1厅1卫,南,7800.0,108.3,官方核验|随时看房,https://sh.lianjia.com/zufang/SH2153305765098553344.html
huangpu,中福浦江汇,整租·中福浦江汇 2室1厅 南,77.3,2室1厅1卫,南,8500.0,110.0,官方核验|月租|近地铁|精装,https://sh.lianjia.com/zufang/SH2144442973872455680.html
huangpu,中南小区,整租·中南小区 2室1厅 南,53.3,2室1厅1卫,南,7500.0,140.7,官方核验|近地铁|精装,https://sh.lianjia.com/zufang/SH2163592174761934848.html
huangpu,南园小区,整租·南园小区 2室1厅 南,75.34,2室1厅1卫,南,8500.0,112.8,官方核验|近地铁|精装,https://sh.lianjia.com/zufang/SH2165751391207817216.html
huangpu,明日星城(二期、三期),整租·明日星城(二期、三期) 2室2厅 南,98.76,2室2厅1卫,南,12800.0,129.6,官方核验|近地铁|精装|随时看房,https://sh.lianjia.com/zufang/SH2160721412791205888.html
huangpu,金日世家,整租·金日世家 2室2厅 南,126.53,2室2厅1卫,南,13000.0,102.7,官方核验|近地铁|精装,https://sh.lianjia.com/zufang/SH2163188068998184960.html
huangpu,海琪园,整租·海琪园 3室2厅 东/南,166.52,3室2厅2卫,东,28000.0,168.1,官方核验|近地铁|精装|双卫生间,https://sh.lianjia.com/zufang/SH2123726179033677824.html
huangpu,盛世滨江壹号公馆,整租·盛世滨江壹号公馆 1室1厅 南,101.89,1室1厅1卫,南,18000.0,176.7,近地铁,https://sh.lianjia.com/zufang/SH2163206677208236032.html
huangpu,同益里,整租·同益里 2室1厅 南,42.1,2室1厅1卫,南,5500.0,130.6,官方核验|近地铁|精装|随时看房,https://sh.lianjia.com/zufang/SH2168923918956494848.html
huangpu,瑞雪大楼,整租·瑞雪大楼 1室1厅 西南,53.12,1室1厅1卫,西南,6500.0,122.4,官方核验|近地铁|随时看房,https://sh.lianjia.com/zufang/SH2145464502689202176.html
huangpu,新华南园大厦,整租·新华南园大厦 2室2厅 南/北,125.7,2室2厅1卫,南,11500.0,91.5,官方核验|近地铁|精装,https://sh.lianjia.com/zufang/SH2112213841751310336.html
jingan,又一村(静安),整租·又一村(静安) 1室0厅 南,40.0,1室0厅1卫,南,5400.0,135.0,自营|新上|近地铁|精装|押一付一|随时看房,https://sh.lianjia.com/zufang/SH2073398416108421120.html
jingan,美丽园,整租·美丽园 1室1厅 南,38.6,1室1厅1卫,南,6300.0,163.2,官方核验|新上|近地铁|精装,https://sh.lianjia.com/zufang/SH2034142853076090880.html
jingan,金赢108创意广场,整租·金赢108创意广场 2室1厅 北,64.86,2室1厅1卫,北,9975.0,153.8,自营|新上|近地铁|精装|押一付一|随时看房|首次出租,https://sh.lianjia.com/zufang/SH2174039087609020416.html
jingan,仅剩1间,独栋·贝壳海盐公寓 大宁店 【限时特惠】静安大宁核心 /一号线马戏城/三分钟生活圈/民水电/可办居住证 1室1厅,34.0,1室1厅1卫,,4516.0,132.8,新上|独栋公寓|月租|近地铁|精装|开放厨房|押一付一,https://sh.lianjia.com/apartment/82223.html
jingan,复地新都国际,整租·复地新都国际 1室1厅 南,117.8,1室1厅1卫,南,10000.0,84.9,自营|新上|近地铁|精装|押一付一|随时看房|首次出租,https://sh.lianjia.com/zufang/SH2174056556641910784.html
jingan,仅剩1间,独栋·贝壳海盐公寓 大宁店 【1号线上海马戏城】东南朝向电梯房，近大宁音乐广场，俯瞰马戏城全景 1室1厅,40.0,1室1厅1卫,,6123.0,153.1,独栋公寓|月租|近地铁|精装|开放厨房|押一付一,https://sh.lianjia.com/apartment/82223.html
jingan,美丽园大酒店,整租·美丽园大酒店 1室1厅 南,46.31,1室1厅1卫,南,6400.0,138.2,自营|新上|精装|押一付一|随时看房|首次出租,https://sh.lianjia.com/zufang/SH2174098792519827456.html
jingan,和源大楼,整租·和源大楼 1室1厅 东,32.05,1室1厅1卫,东,4000.0,124.8,业主自荐|新上|精装,https://sh.lianjia.com/zufang/SH2172576489885663232.html
jingan,延安西路421弄,整租·延安西路421弄 2室1厅 南/北,45.76,2室1厅1卫,南,8200.0,179.2,官方核验|自营|新上|近地铁|精装|押一付一|随时看房|首次出租,https://sh.lianjia.com/zufang/SH2174108312168038400.html
jingan,33.00㎡,独栋·贝壳海盐公寓 汶水路店 静安大宁保租房长租2K+限时特价优惠仅限一间+整租一居拎包入住 1室1厅,33.0,1室1厅1卫,,2999.0,90.9,独栋公寓|月租|拎包入住|近地铁|精装|开放厨房|押一付一,https://sh.lianjia.com/apartment/76791.html
jingan,三泉路332弄,整租·三泉路332弄 1室1厅 南,44.95,1室1厅1卫,南,3670.0,81.6,自营|新上|押一付一|随时看房|首次出租,https://sh.lianjia.com/zufang/SH2174134413720289280.html
jingan,仅剩1间,独栋·贝壳海盐公寓 大宁店 【长租特价】近地铁/南向采光/电梯直达/独立厨卫 1室1厅,42.0,1室1厅1卫,,5572.0,132.7,独栋公寓|月租|近地铁|精装|有阳台|开放厨房|押一付一,https://sh.lianjia.com/apartment/82223.html
jingan,阳城贵都,整租·阳城贵都 2室2厅 南/北,96.26,2室2厅1卫,南,7350.0,76.4,自营|新上|月租|押一付一|随时看房,https://sh.lianjia.com/zufang/SH1831942030775812096.html
jingan,仅剩1间,独栋·贝壳海盐公寓 大宁店 【外窗见景】近大宁久光中心/民用水电 /拎包入住/可月付 1室1厅,32.0,1室1厅1卫,,4923.0,153.8,独栋公寓|月租|近地铁|精装|开放厨房|押一付一,https://sh.lianjia.com/apartment/82223.html
jingan,童家浜小区,整租·童家浜小区 2室1厅 南/北,52.01,2室1厅1卫,南,5460.0,105.0,自营|新上|近地铁|精装|押一付一|随时看房,https://sh.lianjia.com/zufang/SH1847142253626130432.html
jingan,仅剩1间,独栋·贝壳海盐公寓 大宁店 【临近大宁公园】市北高新区/直达人民广场/10分钟闸北公园 1室1厅,27.0,1室1厅1卫,,3400.0,125.9,独栋公寓|月租|近地铁|精装|开放厨房|押一付一,https://sh.lianjia.com/apartment/82223.html
jingan,润康邨,整租·润康邨 1室0厅 南,45.0,1室0厅1卫,南,4500.0,100.0,自营|新上|精装|押一付一|随时看房,https://sh.lianjia.com/zufang/SH1854903621099978752.html
jingan,嘉利明珠城,整租·嘉利明珠城 1室0厅 南,30.0,1室0厅0卫,南,900.0,30.0,近地铁,https://sh.lianjia.com/zufang/SH2162144277562392576.html
jingan,仅剩1间,独栋·供享家公寓 中兴路地铁站店 LOFT 公寓 品质保障 地理位置佳 距离地铁300米 1室1厅,45.83,1室1厅1卫,,6690.0,146.0,独栋公寓|月租|近地铁,https://sh.lianjia.com/apartment/43664.html
jingan,高荣小区,整租·高荣小区 2室1厅 东,60.13,2室1厅1卫,东,6405.0,106.5,自营|新上|近地铁|精装|押一付一|随时看房,https://sh.lianjia.com/zufang/SH1863969322578214912.html
jingan,宝华现代城,整租·宝华现代城 1室0厅 南,34.94,1室0厅0卫,南,1300.0,37.2,近地铁,https://sh.lianjia.com/zufang/SH2168586546389712896.html
jingan,仅剩1间,独栋·供享家公寓 中兴路地铁站店 年租限时特价房 1室1厅,42.0,1室1厅1卫,,5200.0,123.8,独栋公寓|月租|拎包入住|近地铁|开放厨房,https://sh.lianjia.com/apartment/43664.html
jingan,聚龙大厦,整租·聚龙大厦 2室1厅 西,99.62,2室1厅1卫,西,7896.0,79.3,自营|新上|精装|押一付一|随时看房,https://sh.lianjia.com/zufang/SH2034545385308946432.html
jingan,仅剩1间,独栋·供享家公寓 中兴路地铁站店 LOFT 国企公寓 拎包入住 临近地铁 交通便利 1室1厅,31.0,1室1厅1卫,,4650.0,150.0,独栋公寓|月租|近地铁|开放厨房|押一付一,https://sh.lianjia.com/apartment/43664.html
jingan,高荣小区,整租·高荣小区 2室1厅 西,78.0,2室1厅1卫,西,7560.0,96.9,自营|新上|近地铁|精装|押一付一|随时看房,https://sh.lianjia.com/zufang/SH1985392698533609472.html
jingan,28.00㎡,独栋·贝壳海盐公寓 汶水路店 【保租房特惠】租房首选/1号线近地铁/品质公寓拎包入住 1室1厅,28.0,1室1厅1卫,,4746.0,169.5,独栋公寓|月租|近地铁|精装|开放厨房|押一付一,https://sh.lianjia.com/apartment/76791.html
jingan,宝华现代城,整租·宝华现代城 1室0厅 南,34.0,1室0厅0卫,南,1400.0,41.2,近地铁,https://sh.lianjia.com/zufang/SH2170201571609018368.html
jingan,和源馨苑,整租·和源馨苑 1室1厅 南,57.32,1室1厅1卫,南,6100.0,106.4,官方核验|新上|近地铁|精装,https://sh.lianjia.com/zufang/SH2167889385100410880.html
jingan,上海滩大宁城,整租·上海滩大宁城 1室0厅 南,129.47,1室0厅0卫,南,1200.0,9.3,业主自荐|新上|近地铁|精装,https://sh.lianjia.com/zufang/SH2171878321791434752.html
jingan,闻喜华庭,整租·闻喜华庭 3室2厅 南,128.42,3室2厅1卫,南,13000.0,101.2,官方核验|业主自荐|新上|近地铁|精装,https://sh.lianjia.com/zufang/SH2172893336828903424.html
jingan,卓悦居二期,整租·卓悦居二期 1室1厅 南,68.59,1室1厅1卫,南,11025.0,160.7,自营|新上|近地铁|精装|押一付一|随时看房,https://sh.lianjia.com/zufang/SH2004412046866644992.html
jingan,乌北小区,整租·乌北小区 2室2厅 南,85.57,2室2厅1卫,南,17000.0,198.7,官方核验|新上|近地铁,https://sh.lianjia.com/zufang/SH2171562943219499008.html
jingan,平顺小区,整租·平顺小区 2室0厅 南,50.57,2室0厅1卫,南,4600.0,91.0,自营|新上|近地铁|精装|押一付一|随时看房,https://sh.lianjia.com/zufang/SH2009594737723441152.html
jingan,仅剩1间,独栋·供享家公寓 中兴路地铁站店 8号线特价/民用水电/可办居住证/24H安保健身房 1室1厅,34.88,1室1厅1卫,,4990.0,143.1,新上|独栋公寓|月租|拎包入住|近地铁|有阳台,https://sh.lianjia.com/apartment/43664.html
jingan,临汾路1515弄,整租·临汾路1515弄 1室1厅 南,38.0,1室1厅1卫,南,3150.0,82.9,自营|新上|押一付一|随时看房,https://sh.lianjia.com/zufang/SH2011400188601565184.html
jingan,33.00㎡,独栋·贝壳海盐公寓 汶水路店 【限时特惠】静安首选/高性价比/干湿分离/拎包入住 1室1厅,33.0,1室1厅1卫,,,,独栋公寓|月租|拎包入住|近地铁|精装|开放厨房|押一付一,https://sh.lianjia.com/apartment/76791.html
jingan,上工新村,整租·上工新村 3室1厅 南,63.27,3室1厅1卫,南,6615.0,104.6,自营|新上|精装|押一付一|随时看房,https://sh.lianjia.com/zufang/SH2043255062293118976.html
jingan,远中风华园(公寓),整租·远中风华园(公寓) 1室0厅 东/西,40.0,1室0厅0卫,东,1500.0,37.5,近地铁|精装,https://sh.lianjia.com/zufang/SH2129492247287169024.html
jingan,太和小区,整租·太和小区 2室1厅 南,69.08,2室1厅1卫,南,6720.0,97.3,自营|新上|近地铁|精装|押一付一|随时看房,https://sh.lianjia.com/zufang/SH2043901612090458112.html
jingan,仅剩1间,独栋·供享家公寓 中兴路地铁站店 8号线地铁口保障性服务公寓民水电/可居住证拎包入住 1室1厅,45.0,1室1厅1卫,,6400.0,142.2,独栋公寓|月租|近地铁|押一付一,https://sh.lianjia.com/apartment/43664.html
jingan,五月花都荟豪庭,整租·五月花都荟豪庭 1室2厅 南,82.96,1室2厅1卫,南,8925.0,107.6,自营|新上|精装|押一付一|随时看房,https://sh.lianjia.com/zufang/SH2045420899099738112.html
jingan,仅剩1间,独栋·诺富特 西藏北路店 中兴路地铁口豪华一居室，居家轻奢风，拎包入住周保洁 1室1厅,52.0,1室1厅1卫,,11500.0,221.2,独栋公寓|拎包入住|近地铁|精装|开放厨房,https://sh.lianjia.com/apartment/69174.html
jingan,黄山锦庭,整租·黄山锦庭 1室1厅 南,49.0,1室1厅1卫,南,5880.0,120.0,自营|新上|精装|押一付一|随时看房,https://sh.lianjia.com/zufang/SH2046925101043023872.html
jingan,仅剩1间,独栋·贝壳海盐公寓 汶水路店 1号线静安大宁商圈+独立卫浴+民水电+押一付一 1室1厅,32.0,1室1厅1卫,,5247.0,164.0,独栋公寓|月租|拎包入住|近地铁|精装|开放厨房|押一付一,https://sh.lianjia.com/apartment/76791.html
jingan,广中西路818弄,整租·广中西路818弄 1室1厅 南/北,44.56,1室1厅1卫,南,3990.0,89.5,自营|新上|精装|押一付一|随时看房,https://sh.lianjia.com/zufang/SH2047596781285408768.html
jingan,仅剩1间,独栋·贝壳海盐公寓 汶水路店 【静安保租房】近市北高新园区/久光商场/入住保洁/免费健身房 1室1厅,26.0,1室1厅1卫,,5468.0,210.3,独栋公寓|月租|近地铁|精装|开放厨房|押一付一,https://sh.lianjia.com/apartment/76791.html
jingan,昌林公寓,整租·昌林公寓 1室1厅 东南,50.17,1室1厅1卫,东南,3885.0,77.4,自营|新上|押一付一|随时看房,https://sh.lianjia.com/zufang/SH2049769839400058880.html
jingan,上海壹街区,整租·上海壹街区 1室0厅 南,43.0,1室0厅0卫,南,1800.0,41.9,近地铁|精装,https://sh.lianjia.com/zufang/SH2139948447095062528.html
jingan,28.00㎡,独栋·贝壳海盐公寓 汶水路店 【近汶水路地铁口】静安1号线好房/功能间齐全/18min直达人民广场 1室1厅,28.0,1室1厅1卫,,,,独栋公寓|月租|近地铁|精装|开放厨房|押一付一,https://sh.lianjia.com/apartment/76791.html
jingan,彭三小区,整租·彭三小区 1室0厅 南,45.0,1室0厅1卫,南,3990.0,88.7,自营|新上|近地铁|精装|押一付一|随时看房,https://sh.lianjia.com/zufang/SH2050802001867964416.html
jingan,象屿大宁悦府,整租·象屿大宁悦府 0室0厅 南,32.78,,南,1200.0,36.6,,https://sh.lianjia.com/zufang/SH2144814171236073472.html
jingan,39.70㎡,独栋·贝壳海盐公寓 汶水路店 【静安保租房】近地铁站/可提公积金/大润发零距离 1室1厅,39.7,1室1厅1卫,,,,新上|独栋公寓|月租|近地铁|精装|开放厨房|押一付一,https://sh.lianjia.com/apartment/76791.html
jingan,岭南路700弄,整租·岭南路700弄 1室0厅 南,23.0,1室0厅1卫,南,2310.0,100.4,自营|新上|押一付一|随时看房,https://sh.lianjia.com/zufang/SH2054547947143561216.html
jingan,仅剩2间,独栋·安遇 静安店 落地窗复式一居 1室1厅,38.0,1室1厅1卫,,4600.0,121.1,独栋公寓|月租|近地铁|精装|开放厨房|押一付一,https://sh.lianjia.com/apartment/61291.html
jingan,高荣小区,整租·高荣小区 2室1厅 西,78.0,2室1厅1卫,西,7560.0,96.9,自营|新上|近地铁|精装|押一付一|随时看房,https://sh.lianjia.com/zufang/SH1985392698533609472.html
jingan,42.00㎡,独栋·安遇 静安店 精装复式一居室loft 1室1厅,42.0,1室1厅1卫,,,,独栋公寓|月租|近地铁|精装|开放厨房|押一付一,https://sh.lianjia.com/apartment/61291.html
jingan,慧芝湖花园（一二期）,整租·慧芝湖花园（一二期） 0室0厅 北,30.0,,北,900.0,30.0,近地铁,https://sh.lianjia.com/zufang/SH2149138498597158912.html
jingan,申银发展大厦(公寓),整租·申银发展大厦(公寓) 0室0厅 南,18.0,,南,1800.0,100.0,近地铁|精装,https://sh.lianjia.com/zufang/SH2158556825480331264.html
jingan,慧芝湖花园（一二期）,整租·慧芝湖花园（一二期） 1室0厅 南,34.0,1室0厅0卫,南,1100.0,32.4,近地铁|精装,https://sh.lianjia.com/zufang/SH2110972245252767744.html
jingan,育婴堂路273弄,整租·育婴堂路273弄 1室1厅 南,35.04,1室1厅1卫,南,4800.0,137.0,官方核验|新上|精装,https://sh.lianjia.com/zufang/SH2160250167083663360.html
jingan,博鸿大厦,整租·博鸿大厦 2室1厅 北,80.66,2室1厅2卫,北,7560.0,93.7,自营|新上|月租|近地铁|精装|押一付一|双卫生间|随时看房,https://sh.lianjia.com/zufang/SH1956613964213256192.html
jingan,达安城,整租·达安城 3室2厅 南,130.48,3室2厅2卫,南,20000.0,153.3,官方核验|新上|精装|双卫生间,https://sh.lianjia.com/zufang/SH2171168278989242368.html
jingan,高荣小区,整租·高荣小区 2室1厅 西,78.0,2室1厅1卫,西,7560.0,96.9,自营|新上|近地铁|精装|押一付一|随时看房,https://sh.lianjia.com/zufang/SH1985392698533609472.html
jingan,仅剩1间,独栋·博邻 静安店 精品二居室 领包入住带打扫服务 地铁3/4/8号线直达北外滩 2室1厅,102.0,2室1厅1卫,,20000.0,196.1,独栋公寓|月租|拎包入住|近地铁|精装|开放厨房|押一付一,https://sh.lianjia.com/apartment/76363.html
